,course,semester_code,average_grade,passed,a,b,c,d,e,f
4252,PSYPRO4318,H2015,3.259259259259259,0,7,16,18,11,1,1
4253,PSYPRO4318,H2016,3.4461538461538463,0,7,22,29,7,0,0
4254,PSYPRO4318,H2017,3.4565217391304346,0,3,19,20,4,0,0
4255,PSYPRO4603,V2015,0.0,21,0,0,0,0,0,0
4256,PSYPRO4603,H2015,0.0,19,0,0,0,0,0,0
4257,PSYPRO4603,V2016,0.0,23,0,0,0,0,0,0
4258,PSYPRO4603,H2016,0.0,22,0,0,0,0,0,0
4259,PSYPRO4603,V2017,0.0,29,0,0,0,0,0,0
4260,PSYPRO4603,H2017,0.0,25,0,0,0,0,0,0
4261,PSYPRO4603,V2018,0.0,30,0,0,0,0,0,0
4262,PSYPRO4606,V2016,0.0,20,0,0,0,0,0,0
4263,PSYPRO4606,H2016,0.0,19,0,0,0,0,0,0
4264,PSYPRO4606,V2017,0.0,22,0,0,0,0,0,0
4265,PSYPRO4606,H2017,0.0,28,0,0,0,0,0,0
4266,BI3040,V2012,3.7142857142857144,0,2,3,1,0,1,0
4267,BI3040,V2013,3.142857142857143,0,1,2,2,1,1,0
4268,BI3040,V2014,3.217391304347826,0,5,6,4,5,3,0
4269,BI3040,V2015,4.0,0,4,3,4,0,0,0
4270,BI3040,V2016,4.285714285714286,0,3,3,1,0,0,0
4271,BI3040,V2017,4.0,0,3,4,1,1,0,0
4272,BI3040,V2018,3.8333333333333335,0,3,5,3,1,0,0
4273,PSY2014,V2013,2.1881188118811883,0,2,20,28,20,7,24
4274,PSY2014,H2013,0.3333333333333333,0,0,0,0,1,1,7
4275,PSY2014,V2014,2.492063492063492,0,4,12,22,8,7,10
4276,PSY2014,H2014,1.5,0,0,0,2,0,0,2
4277,PSY2014,V2015,2.235294117647059,0,2,10,30,24,2,17
4278,PSY2014,H2015,0.8,0,0,1,0,0,0,4
4279,PSY2014,V2016,2.8222222222222224,0,4,28,31,12,5,10
4280,PSY2014,H2016,2.5714285714285716,0,0,1,3,2,1,0
4281,PSY2014,V2017,2.0759493670886076,0,5,11,17,19,6,21
4282,PSY2014,H2017,2.6666666666666665,0,1,2,2,2,1,1
4283,PSY2014,V2018,2.8360655737704916,0,5,21,14,10,2,9
4284,PSY2015,H2012,2.1320754716981134,0,2,13,8,10,7,13
4285,PSY2015,V2013,1.5,0,0,0,3,0,0,3
4286,PSY2015,H2013,2.3793103448275863,0,3,12,17,8,8,10
4287,PSY2015,V2014,0.6666666666666666,0,0,0,0,1,0,2
4288,PSY2015,H2014,2.7857142857142856,0,5,14,27,14,5,5
4289,PSY2015,H2015,2.935064935064935,0,7,23,23,14,2,8
4290,PSY2015,V2016,2.7777777777777777,0,1,1,4,2,0,1
4291,PSY2015,H2016,3.3796296296296298,0,14,37,40,13,1,3
4292,PSY2015,V2017,2.8333333333333335,0,0,2,1,3,0,0
4293,PSY2015,H2017,3.4615384615384617,0,14,34,26,15,1,1
4294,PSY2015,V2018,3.0,0,1,2,1,1,0,1
4295,PSY2017,H2011,2.264705882352941,0,1,7,30,14,3,13
4296,PSY2017,V2012,2.725806451612903,0,7,13,18,12,4,8
4297,PSY2017,H2012,2.8260869565217392,0,10,18,16,10,5,10
4298,PSY2017,V2013,2.411764705882353,0,5,9,9,14,7,7
4299,PSY2017,H2013,2.951219512195122,0,10,25,21,11,7,8
4300,PSY2017,V2014,3.142857142857143,0,0,3,2,2,0,0
4301,PSY2017,H2014,2.5476190476190474,0,0,17,30,23,10,4
4302,PSY2017,V2015,2.9166666666666665,0,0,5,2,4,1,0
4303,PSY2017,H2015,2.9469026548672566,0,3,28,54,18,8,2
4304,PSY2017,V2016,2.2,0,0,1,1,2,0,1
4305,PSY2017,H2016,2.929936305732484,0,9,43,63,22,10,10
4306,PSY2017,V2017,3.25,0,2,3,0,2,0,1
4307,PSY2017,H2017,3.046875,0,18,30,41,24,9,6
4308,PSY2017,V2018,2.1666666666666665,0,0,0,1,5,0,0
4309,RAD3032,H2011,3.9310344827586206,0,5,18,5,1,0,0
4310,RAD3032,H2012,3.1666666666666665,0,1,7,11,5,0,0
4311,RAD3032,V2014,3.888888888888889,0,4,8,6,0,0,0
4312,RAD3032,V2015,3.8947368421052633,0,4,9,6,0,0,0
4313,RAD3032,V2016,4.05,0,6,10,3,1,0,0
4314,RAD3032,V2017,3.6315789473684212,0,5,8,2,2,2,0
4315,RAD3032,V2018,3.652173913043478,0,2,11,10,0,0,0
4316,SOS2000,V2012,2.9767441860465116,0,3,12,16,8,1,3
4317,SOS2000,V2013,2.9473684210526314,0,0,11,16,10,0,1
4318,SOS2000,V2014,3.673076923076923,0,4,29,17,2,0,0
4319,SOS2000,V2015,3.3714285714285714,0,1,11,23,0,0,0
4320,SOS2000,V2016,3.7708333333333335,0,6,27,13,2,0,0
4321,SOS2000,V2017,0.0,39,0,0,0,0,0,0
4322,SOS2000,V2018,0.0,37,0,0,0,0,0,1
4323,VLR2007,H2012,3.5,0,0,3,3,0,0,0
4324,VLR2007,H2013,3.5,0,2,0,6,0,0,0
4325,VLR2007,H2014,3.466666666666667,0,1,6,7,1,0,0
4326,VLR2007,H2015,3.2941176470588234,0,1,7,7,1,0,1
4327,VLR2007,H2016,3.2777777777777777,0,0,5,13,0,0,0
4328,VLR2007,H2017,2.9411764705882355,0,0,3,10,4,0,0
4329,VL3010,V2012,4.0,0,3,3,3,0,0,0
4330,VL3010,V2013,3.6,0,2,3,4,1,0,0
4331,VL3010,V2014,3.9166666666666665,0,2,7,3,0,0,0
4332,VL3010,V2015,4.6,0,3,2,0,0,0,0
4333,VL3010,V2016,3.6923076923076925,0,1,8,3,1,0,0
4334,VL3010,V2017,3.5714285714285716,0,2,3,1,0,0,1
4335,VL3010,V2018,3.3333333333333335,0,1,4,2,1,1,0
4336,AAR4832,H2010,3.263157894736842,0,3,4,7,5,0,0
4337,AAR4832,H2011,3.7916666666666665,0,4,11,9,0,0,0
4338,AAR4832,H2013,3.8421052631578947,0,2,12,5,0,0,0
4339,AAR4832,H2015,3.6956521739130435,0,3,10,10,0,0,0
4340,AAR4832,H2016,4.103448275862069,0,5,22,2,0,0,0
4341,AAR4832,H2017,3.96875,0,4,23,5,0,0,0
4342,KULT2208,H2010,4.0,0,0,3,0,0,0,0
4343,KULT2208,H2011,3.3333333333333335,0,2,2,6,2,0,0
4344,KULT2208,H2012,2.875,0,1,2,8,4,1,0
4345,KULT2208,H2013,3.727272727272727,0,2,5,3,1,0,0
4346,KULT2208,H2014,2.76,0,1,5,10,6,2,1
4347,KULT2208,H2015,2.9523809523809526,0,6,7,13,11,5,0
4348,KULT2208,H2016,3.263157894736842,0,5,9,16,7,1,0
4349,KULT2208,H2017,3.4473684210526314,0,4,13,19,1,0,1
4350,ET8104,H2010,4.166666666666667,0,2,3,1,0,0,0
4351,ET8104,H2012,4.25,0,3,0,0,1,0,0
4352,BEV2900,H2012,2.9,0,1,2,4,2,0,1
4353,BEV2900,V2013,3.6206896551724137,0,8,6,11,4,0,0
4354,BEV2900,V2014,3.8620689655172415,0,17,20,17,4,0,0
4355,BEV2900,V2015,3.3333333333333335,0,12,17,30,9,4,0
4356,BEV2900,V2016,3.305084745762712,0,9,18,18,11,2,1
4357,BEV2900,V2017,3.2857142857142856,0,1,2,2,2,0,0
4358,BEV2900,V2018,3.659090909090909,0,11,15,11,6,1,0
4359,BEV1010,H2011,2.686046511627907,0,2,18,30,24,11,1
4360,BEV1010,H2012,2.3978494623655915,0,2,10,32,32,13,4
4361,BEV1010,V2013,3.0,0,1,1,0,1,1,0
4362,BEV1010,H2013,2.5454545454545454,0,5,15,34,23,19,3
4363,BEV1010,V2014,1.6666666666666667,0,0,1,0,0,1,1
4364,BEV1010,H2014,1.9375,0,1,7,28,25,19,16
4365,BEV1010,V2015,1.0,0,0,1,0,0,1,3
4366,BEV1010,H2015,2.2448979591836733,0,3,11,28,30,17,9
4367,BEV1010,V2016,1.3333333333333333,0,0,0,2,0,2,2
4368,BEV1010,H2016,2.6666666666666665,0,4,14,39,23,9,4
4369,BEV1010,V2017,2.3333333333333335,0,0,0,1,2,0,0
4370,BEV1010,H2017,2.7065217391304346,0,5,18,26,31,12,0
4371,TFE4570,H2011,5.0,0,3,0,0,0,0,0
4372,TFE4570,H2013,4.5,0,3,3,0,0,0,0
4373,TFE4570,H2014,4.166666666666667,0,2,3,1,0,0,0
4374,TFE4570,H2015,4.333333333333333,0,2,0,1,0,0,0
4375,TFE4570,V2017,4.5,0,2,2,0,0,0,0
4376,TTK4551,H2011,3.7,0,2,5,1,2,0,0
4377,TTK4551,H2012,2.9411764705882355,0,1,4,6,5,1,0
4378,TTK4551,H2013,3.533333333333333,0,2,7,3,3,0,0
4379,TTK4551,H2014,3.6,0,2,7,4,2,0,0
4380,TTK4551,H2015,3.4583333333333335,0,7,6,5,4,1,1
4381,TTK4551,H2016,3.92,0,3,18,3,1,0,0
4382,TTK4551,H2017,3.9615384615384617,0,7,12,6,1,0,0
4383,TBA4171,H2010,4.0,0,1,2,1,0,0,0
4384,TBA4171,H2011,3.8947368421052633,0,12,15,9,0,1,1
4385,TBA4171,H2012,4.333333333333333,0,5,10,0,0,0,0
4386,TBA4171,H2013,4.521739130434782,0,15,5,3,0,0,0
4387,TBA4171,H2014,4.1,0,13,11,3,2,1,0
4388,TBA4171,H2015,3.9545454545454546,0,8,7,5,2,0,0
4389,TBA4171,H2016,3.9047619047619047,0,4,11,6,0,0,0
4390,TBA4171,H2017,3.888888888888889,0,7,20,7,2,0,0
4391,LYFH2002,H2015,3.0,0,1,2,2,4,0,0
4392,LYFH2002,H2016,3.75,0,3,8,3,2,0,0
4393,LYFH2002,H2017,3.1538461538461537,0,1,6,2,2,2,0
4394,HBVE2005,V2016,3.1341463414634148,0,5,22,36,17,2,0
4395,HBVE2005,V2017,3.026666666666667,0,4,22,27,17,4,1
4396,HBVE2005,V2018,3.3763440860215055,0,9,31,41,11,0,1
4397,HSAR3003,V2016,3.5142857142857142,0,10,24,29,6,1,0
4398,HSAR3003,V2017,3.3962264150943398,0,14,41,28,20,2,1
4399,HSAR3003,V2018,3.188888888888889,0,9,24,35,20,1,1
4400,HBIO3020,H2014,0.0,3,0,0,0,0,0,0
4401,LYFE2001,H2015,3.8,0,1,2,2,0,0,0
4402,LYFE2001,V2018,3.0,0,1,4,1,2,2,0
4403,TMAK2007,V2017,2.6315789473684212,0,6,10,6,4,4,8
4404,TMAK2007,S2017,1.1666666666666667,0,0,1,0,1,1,3
4405,TMAK2007,V2018,3.108695652173913,0,9,17,7,3,3,7
4406,IMT4890,H2017,4.1875,0,6,7,3,0,0,0
4407,IMT4303,H2017,4.4,0,2,3,0,0,0,0
4408,IINI2012,H2015,4.04,0,5,17,2,1,0,0
4409,IINI2012,H2016,3.0454545454545454,0,1,5,11,4,1,0
4410,IINI2012,H2017,2.9130434782608696,0,3,5,5,7,3,0
4411,BSOL4005,H2016,3.1481481481481484,0,5,7,9,1,3,2
4412,BSOL4005,H2017,3.0,0,3,10,8,8,1,2
4413,BMRK4021,H2016,3.7777777777777777,0,5,11,11,0,0,0
4414,BMRK4021,H2017,3.8214285714285716,0,0,23,5,0,0,0
4415,TMAT2005,H2015,3.4285714285714284,0,0,20,10,5,0,0
4416,TMAT2005,H2016,3.891891891891892,0,10,13,14,0,0,0
4417,TMAT2005,H2017,3.511627906976744,0,6,20,10,4,3,0
4418,LGU14024,V2015,3.0555555555555554,0,0,6,8,3,1,0
4419,LGU14024,V2016,3.235294117647059,0,3,3,7,3,1,0
4420,LGU14024,V2017,3.21875,0,3,10,13,3,3,0
4421,LGU14024,V2018,3.5,0,4,7,10,3,0,0
4422,4TOLK2E8,V2012,3.64,0,5,11,6,2,0,1
4423,4TOLK2E8,V2013,2.7,0,0,4,9,5,1,1
4424,4TOLK2E8,V2014,3.0476190476190474,0,0,8,10,1,0,2
4425,4TOLK2E8,V2015,3.411764705882353,0,4,6,3,2,1,1
4426,4TOLK2E8,V2016,3.066666666666667,0,0,4,8,3,0,0
4427,4TOLK2E8,V2017,3.375,0,1,3,3,0,1,0
4428,4TOLK2E8,V2018,3.5384615384615383,0,2,4,6,1,0,0
4429,YFL8103,V2008,0.0,11,0,0,0,0,0,1
4430,YFL8103,V2009,0.0,13,0,0,0,0,0,0
4431,YFL8103,V2011,0.0,10,0,0,0,0,0,1
4432,YFL8103,H2012,0.0,16,0,0,0,0,0,0
4433,YFL8103,H2014,4.25,0,2,6,0,0,0,0
4434,YFL8103,H2016,3.8181818181818183,0,1,7,3,0,0,0
4435,IBED3007,V2015,3.769230769230769,0,4,4,3,2,0,0
4436,IBED3007,V2016,3.1052631578947367,0,1,3,12,3,0,0
4437,IBED3007,V2017,3.689655172413793,0,8,6,13,2,0,0
4438,IBED3007,V2018,4.071428571428571,0,4,7,3,0,0,0
4439,TMAS3004,H2015,2.8043478260869565,0,3,12,13,12,3,3
4440,TMAS3004,V2016,1.3333333333333333,0,0,0,1,0,1,1
4441,TMAS3004,H2016,2.740740740740741,0,5,12,21,4,4,8
4442,TMAS3004,V2017,2.8333333333333335,0,1,2,0,2,0,1
4443,TMAS3004,H2017,1.3333333333333333,0,0,1,0,0,0,2
4444,TMAS3004,V2018,3.6,0,1,1,3,0,0,0
4445,IFUD1115,H2017,0.0,2,0,0,0,0,0,1
4446,TALM1013,V2016,1.9295774647887325,0,4,7,13,21,8,18
4447,TALM1013,V2017,1.6808510638297873,0,4,6,5,9,2,21
4448,TALM1013,S2017,2.076923076923077,0,0,0,5,6,0,2
4449,TALM1013,V2018,2.4655172413793105,0,6,12,11,13,6,10
4450,IFUD1130,H2016,3.0,0,0,1,1,1,0,0
4451,IFUD1130,V2017,3.8333333333333335,0,0,5,1,0,0,0
4452,IFUD1130,H2017,4.0,0,0,3,0,0,0,0
4453,IFUD1130,V2018,3.25,0,1,0,2,1,0,0
4454,IFUD1131,H2016,3.1666666666666665,0,2,0,1,3,0,0
4455,IFUD1131,V2017,3.8333333333333335,0,0,5,1,0,0,0
4456,IFUD1131,H2017,3.3333333333333335,0,2,0,0,0,0,1
4457,IFUD1131,V2018,4.25,0,2,1,1,0,0,0
4458,IFUD1117,H2017,2.3333333333333335,0,0,0,2,0,1,0
4459,AL510311,H2012,3.4210526315789473,0,2,7,8,1,1,0
4460,AL510311,H2013,3.8,0,7,12,10,0,1,0
4461,AL510311,H2014,3.8285714285714287,0,11,13,6,4,1,0
4462,AL510311,H2015,3.76,0,3,13,9,0,0,0
4463,AL510311,H2016,3.7708333333333335,0,8,23,15,2,0,0
4464,AL510311,H2017,3.2083333333333335,0,2,6,11,5,0,0
4465,BBOA2020,V2014,2.403225806451613,0,3,11,20,11,8,9
4466,BBOA2020,V2015,2.9411764705882355,0,8,29,19,15,7,7
4467,BBOA2020,H2015,3.0,0,1,1,0,1,1,0
4468,BBOA2020,V2016,2.7083333333333335,0,1,16,28,19,4,4
4469,BBOA2020,H2016,3.2,0,0,1,4,0,0,0
4470,BBOA2020,V2017,2.915492957746479,0,5,20,22,14,8,2
4471,BBOA2020,H2017,2.6,0,0,1,2,1,1,0
4472,BBOA2020,V2018,3.4516129032258065,0,23,28,21,14,3,4
4473,LGU52006,H2013,3.425925925925926,0,9,17,18,8,2,0
4474,LGU52006,H2014,3.180327868852459,0,11,15,19,8,6,2
4475,LGU52006,H2015,2.9444444444444446,0,10,16,20,18,2,6
4476,LGU52006,V2016,3.0,0,0,2,1,2,0,0
4477,LGU52006,H2016,3.236842105263158,0,15,21,22,8,5,5
4478,LGU52006,V2017,3.25,0,0,2,1,1,0,0
4479,LGU52006,H2017,3.14,0,9,8,19,9,5,0
4480,YFL2229,H2014,3.6,0,2,2,0,0,0,1
4481,TMAS1002,V2013,2.6292134831460676,0,9,26,17,16,2,19
4482,TMAS1002,V2014,1.982608695652174,0,2,16,27,33,7,30
4483,TMAS1002,V2015,2.9237288135593222,0,15,32,30,25,2,14
4484,TMAS1002,V2016,3.488888888888889,0,20,26,26,16,0,2
4485,TMAS1002,V2017,3.120879120879121,0,8,25,38,14,2,4
4486,TMAS1002,V2018,2.7738095238095237,0,7,23,27,12,1,14
4487,TSOL510,H2010,2.5,0,0,2,2,0,1,1
4488,TSOL510,H2011,3.5384615384615383,0,1,6,5,1,0,0
4489,TSOL510,H2012,2.857142857142857,0,2,3,9,4,3,0
4490,TSOL510,H2013,3.3333333333333335,0,0,3,2,1,0,0
4491,TSOL510,H2014,3.2,0,0,6,2,0,2,0
4492,TSOL510,H2015,2.933333333333333,0,2,4,3,4,1,1
4493,TSOL510,H2016,3.515151515151515,0,4,14,11,3,1,0
4494,TSOL510,H2017,3.8684210526315788,0,12,16,7,1,0,2
4495,TSOL550,H2010,3.5833333333333335,0,2,5,4,0,1,0
4496,TSOL550,H2011,3.909090909090909,0,2,6,3,0,0,0
4497,TSOL550,H2012,3.05,0,2,5,6,6,1,0
4498,TSOL550,H2014,4.166666666666667,0,3,8,1,0,0,0
4499,TSOL550,H2015,3.5789473684210527,0,1,10,7,1,0,0
4500,TSOL550,H2016,3.6842105263157894,0,3,9,5,2,0,0
4501,TSOL550,H2017,3.5555555555555554,0,0,5,4,0,0,0
4502,IFUD1104,H2016,3.2222222222222223,0,0,5,2,1,1,0
4503,IFUD1104,V2017,3.3333333333333335,0,2,4,3,2,1,0
4504,IFUD1104,H2017,3.3333333333333335,0,2,5,2,2,0,1
4505,IFUD1104,V2018,3.3076923076923075,0,3,4,2,2,2,0
4506,IFUD1111,V2017,4.0,0,1,2,1,0,0,0
4507,IFUD1111,V2018,2.5,0,1,0,1,1,0,1
4508,ORG3021,H2008,3.2857142857142856,0,3,3,4,3,1,0
4509,ORG3021,H2009,3.2972972972972974,0,8,8,14,3,2,2
4510,ORG3021,H2010,3.388888888888889,0,5,23,19,4,1,2
4511,ORG3021,H2011,3.140845070422535,0,7,24,21,12,5,2
4512,ORG3021,V2012,3.5,0,1,2,0,0,1,0
4513,ORG3021,H2012,3.225806451612903,0,7,21,18,13,1,2
4514,ORG3021,V2013,3.8333333333333335,0,2,2,1,1,0,0
4515,ORG3021,H2013,3.1058823529411765,0,13,25,22,13,7,5
4516,ORG3021,V2014,3.6,0,0,3,2,0,0,0
4517,ORG3021,H2014,2.706896551724138,0,6,10,18,14,5,5
4518,ORG3021,V2015,3.1666666666666665,0,1,2,2,0,0,1
4519,ORG3021,H2015,3.1639344262295084,0,9,19,15,12,3,3
4520,ORG3021,V2016,3.5,0,2,2,1,0,0,1
4521,ORG3021,H2016,3.176470588235294,0,6,23,22,13,2,2
4522,ORG3021,H2017,3.25,0,14,14,12,15,3,2
4523,MRK1001,V2007,2.421875,0,5,48,82,66,25,30
4524,MRK1001,V2008,2.794642857142857,0,6,62,88,37,10,21
4525,MRK1001,H2008,2.888888888888889,0,5,74,106,54,7,15
4526,MRK1001,V2009,3.6363636363636362,0,1,5,5,0,0,0
4527,MRK1001,H2009,2.91015625,0,12,57,109,60,10,8
4528,MRK1001,V2010,3.1052631578947367,0,1,3,12,3,0,0
4529,MRK1001,H2010,2.7,0,10,59,86,69,20,16
4530,MRK1001,V2011,2.6363636363636362,0,2,5,14,7,1,4
4531,MRK1001,H2011,2.7784615384615385,0,12,62,134,87,19,11
4532,MRK1001,V2012,2.5454545454545454,0,0,4,16,9,2,2
4533,MRK1001,H2012,2.8187919463087248,0,9,64,127,69,20,9
4534,MRK1001,V2013,2.727272727272727,0,0,6,9,3,3,1
4535,MRK1001,H2013,2.518796992481203,0,5,29,105,94,26,7
4536,MRK1001,V2014,2.696969696969697,0,0,5,16,9,3,0
4537,MRK1001,H2014,2.481967213114754,0,9,52,86,106,34,18
4538,MRK1001,V2015,2.95,0,1,7,6,3,2,1
4539,MRK1001,H2015,2.517915309446254,0,14,43,108,85,37,20
4540,MRK1001,V2016,2.625,0,0,3,14,4,1,2
4541,MRK1001,H2016,2.2475247524752477,0,10,37,92,84,39,41
4542,MRK1001,S2017,3.85,0,6,7,5,2,0,0
4543,MRK1001,H2017,3.1629392971246006,0,12,112,128,46,6,9
4544,MRK1001,V2005,2.688888888888889,0,10,70,94,46,22,28
4545,MRK1001,V2006,2.4939759036144578,0,9,44,84,64,20,28
4546,SMØ3020,V2007,3.5555555555555554,0,3,2,2,1,1,0
4547,SMØ3020,H2007,3.152173913043478,0,9,36,21,15,8,3
4548,SMØ3020,H2008,2.936936936936937,0,11,32,35,16,6,11
4549,SMØ3020,V2009,3.176470588235294,0,4,5,3,2,1,2
4550,SMØ3020,H2009,2.924137931034483,0,19,45,31,22,12,16
4551,SMØ3020,V2010,3.0,0,2,10,5,3,1,3
4552,SMØ3020,H2010,3.372093023255814,0,39,55,39,19,10,10
4553,SMØ3020,V2011,3.3076923076923075,0,4,3,2,2,1,1
4554,SMØ3020,H2011,2.826388888888889,0,15,27,42,45,8,7
4555,SMØ3020,V2012,3.026315789473684,0,1,14,14,5,2,2
4556,SMØ3020,H2012,2.8418367346938775,0,13,50,63,44,15,11
4557,SMØ3020,V2013,3.1818181818181817,0,3,6,6,6,1,0
4558,SMØ3020,H2013,2.606837606837607,0,12,29,26,21,9,20
4559,SMØ3020,V2014,3.6,0,5,4,4,0,1,1
4560,SMØ3020,H2014,3.2246376811594204,0,21,40,44,20,8,5
4561,SMØ3020,V2015,3.1818181818181817,0,2,1,5,3,0,0
4562,SMØ3020,H2015,3.27,0,14,30,36,12,5,3
4563,SMØ3020,V2016,3.0714285714285716,0,2,4,5,1,0,2
4564,SMØ3020,H2016,3.3391304347826085,0,27,36,28,8,5,11
4565,SMØ3020,S2017,2.3333333333333335,0,0,1,0,1,1,0
4566,SMØ3020,H2017,3.0943396226415096,0,21,62,42,5,3,26
4567,SMØ3020,H2005,2.4923076923076923,0,6,14,17,9,7,12
4568,SMØ3020,V2006,2.75,0,0,2,1,0,0,1
4569,SMØ3020,H2006,2.8285714285714287,0,12,14,17,12,7,8
4570,TN301804,V2007,0.0,20,0,0,0,0,0,0
4571,TN301804,V2008,0.0,30,0,0,0,0,0,0
4572,TN301804,H2008,0.0,4,0,0,0,0,0,0
4573,TN301804,V2009,0.0,46,0,0,0,0,0,0
4574,TN301804,H2009,0.0,4,0,0,0,0,0,0
4575,TN301804,V2010,0.0,36,0,0,0,0,0,0
4576,TN301804,H2010,0.0,4,0,0,0,0,0,0
4577,TN301804,V2011,0.0,33,0,0,0,0,0,9
4578,TN301804,H2011,0.0,4,0,0,0,0,0,0
4579,TN301804,V2012,0.0,37,0,0,0,0,0,0
4580,TN301804,H2012,0.0,3,0,0,0,0,0,0
4581,TN301804,V2013,0.0,40,0,0,0,0,0,3
4582,TN301804,H2013,0.0,4,0,0,0,0,0,0
4583,TN301804,V2014,0.0,40,0,0,0,0,0,0
4584,TN301804,H2014,0.0,3,0,0,0,0,0,0
4585,TN301804,H2015,0.0,4,0,0,0,0,0,0
4586,TN301804,V2017,0.0,36,0,0,0,0,0,2
4587,TN301804,V2005,0.0,24,0,0,0,0,0,0
4588,TN301804,H2005,0.0,33,0,0,0,0,0,0
4589,TN301804,V2018,0.0,26,0,0,0,0,0,0
4590,ORG8001,H2007,2.761904761904762,0,2,4,6,7,0,2
4591,ORG8001,H2008,2.5405405405405403,0,3,7,7,12,6,2
4592,ORG8001,V2009,4.0,0,0,3,0,0,0,0
4593,ORG8001,H2009,3.1666666666666665,0,3,11,10,3,0,3
4594,ORG8001,V2010,2.7142857142857144,0,0,2,3,1,0,1
4595,ORG8001,H2010,3.037037037037037,0,3,9,9,2,0,4
4596,ORG8001,V2011,3.5,0,0,2,2,0,0,0
4597,ORG8001,H2011,3.142857142857143,0,5,7,9,4,0,3
4598,ORG8001,V2012,2.6,0,0,1,3,0,0,1
4599,ORG8001,H2012,2.3793103448275863,0,2,5,7,6,6,3
4600,ORG8001,V2013,2.2,0,0,1,1,1,2,0
4601,ORG8001,H2013,3.1739130434782608,0,5,5,5,5,3,0
4602,ORG8001,H2014,3.6666666666666665,0,4,12,6,1,0,1
4603,ORG8001,H2015,3.380952380952381,0,3,9,3,5,1,0
4604,ORG8001,H2016,3.526315789473684,0,4,5,7,3,0,0
4605,ORG8001,H2005,2.1,0,0,2,1,4,2,1
4606,ORG8001,H2006,1.75,0,0,1,3,3,2,3
4607,HSAR301P,H2014,0.0,78,0,0,0,0,0,1
4608,HSAR301P,H2015,0.0,76,0,0,0,0,0,0
4609,HSAR301P,H2016,0.0,104,0,0,0,0,0,0
4610,HSAR301P,H2017,0.0,89,0,0,0,0,0,0
4611,IP500115,V2016,3.6,0,2,5,8,0,0,0
4612,IP500115,V2017,3.8,0,2,9,3,1,0,0
4613,IP500115,V2018,2.9411764705882355,0,1,6,5,3,0,2
4614,AE101108,H2008,2.662857142857143,0,26,35,44,17,30,23
4615,AE101108,V2009,1.0,0,0,0,0,1,2,1
4616,AE101108,H2009,1.8238095238095238,0,12,26,42,29,35,66
4617,AE101108,V2010,0.9090909090909091,0,0,1,2,9,12,20
4618,AE101108,H2010,1.7391304347826086,0,17,14,38,33,39,66
4619,AE101108,V2011,1.627906976744186,0,2,3,5,9,15,9
4620,AE101108,H2011,2.15625,0,32,25,27,16,41,51
4621,AE101108,V2012,2.225806451612903,0,5,3,6,5,4,8
4622,AE101108,H2012,1.4918032786885247,0,12,18,37,35,51,91
4623,AE101108,V2013,1.2638888888888888,0,3,5,7,10,15,32
4624,AE101108,H2013,1.6803797468354431,0,26,30,46,46,51,117
4625,AE101108,V2014,1.356164383561644,0,0,2,9,22,20,20
4626,AE101108,H2014,1.8705882352941177,0,13,19,30,30,27,51
4627,AE101108,V2015,1.9268292682926829,0,2,4,10,8,7,10
4628,AE101108,H2015,1.7958333333333334,0,12,22,51,46,38,71
4629,AE101108,V2016,1.475,0,0,3,8,7,9,13
4630,AE101108,H2016,2.1510416666666665,0,11,25,55,32,29,40
4631,AE101108,S2017,1.8571428571428572,0,1,0,4,4,1,4
4632,AE101108,H2017,1.616580310880829,0,6,13,32,43,48,51
4633,HFYS2001,H2012,2.953846153846154,0,3,16,28,13,3,2
4634,HFYS2001,V2013,2.2,0,0,0,1,4,0,0
4635,HFYS2001,H2013,2.85,0,1,15,24,16,2,2
4636,HFYS2001,V2014,2.2,0,0,0,2,2,1,0
4637,HFYS2001,H2014,2.871794871794872,0,1,14,41,18,4,0
4638,HFYS2001,H2015,2.606060606060606,0,1,7,32,20,3,3
4639,HFYS2001,H2016,3.4901960784313726,0,9,13,23,6,0,0
4640,HFYS2001,H2017,3.5416666666666665,0,12,26,25,8,0,1
4641,TØL4021,H2012,2.6666666666666665,0,1,3,0,2,3,0
4642,TØL4021,H2013,3.4838709677419355,0,8,6,13,2,1,1
4643,TØL4021,H2014,2.8181818181818183,0,2,4,9,2,5,0
4644,TØL4021,H2015,2.8947368421052633,0,1,5,6,6,0,1
4645,TØL4021,H2016,3.3333333333333335,0,2,4,2,4,0,0
4646,ID302809,H2009,3.2941176470588234,0,1,6,7,3,0,0
4647,ID302809,H2010,3.0,0,1,4,6,3,0,1
4648,ID302809,H2011,2.75,0,1,3,6,4,1,1
4649,ID302809,H2012,2.4375,0,0,2,8,1,5,0
4650,ID302809,H2013,3.0833333333333335,0,2,2,6,0,1,1
4651,ID302809,H2014,2.857142857142857,0,3,3,1,3,4,0
4652,ID302809,H2015,3.0476190476190474,0,3,5,7,3,2,1
4653,ID302809,H2016,2.5925925925925926,0,3,4,5,10,4,1
4654,ID302809,H2017,1.7391304347826086,0,2,2,1,7,5,6
4655,BI102009,H2009,0.0,21,0,0,0,0,0,0
4656,BI102009,H2010,0.0,19,0,0,0,0,0,0
4657,BI102009,H2011,0.0,24,0,0,0,0,0,0
4658,BI102009,H2012,0.0,20,0,0,0,0,0,0
4659,BI102009,H2013,0.0,27,0,0,0,0,0,0
